county_id,state,county
31001,NEBRASKA,ADAMS
31003,NEBRASKA,ANTELOPE
31005,NEBRASKA,ARTHUR
31007,NEBRASKA,BANNER
31009,NEBRASKA,BLAINE
31011,NEBRASKA,BOONE
31013,NEBRASKA,BOX BUTTE
31015,NEBRASKA,BOYD
31017,NEBRASKA,BROWN
31019,NEBRASKA,BUFFALO
31021,NEBRASKA,BURT
31023,NEBRASKA,BUTLER
31025,NEBRASKA,CASS
31027,NEBRASKA,CEDAR
31029,NEBRASKA,CHASE
31031,NEBRASKA,CHERRY
31033,NEBRASKA,CHEYENNE
31035,NEBRASKA,CLAY
31037,NEBRASKA,COLFAX
31039,NEBRASKA,CUMING
31041,NEBRASKA,CUSTER
31043,NEBRASKA,DAKOTA
31045,NEBRASKA,DAWES
31047,NEBRASKA,DAWSON
31049,NEBRASKA,DEUEL
31051,NEBRASKA,DIXON
31053,NEBRASKA,DODGE
31055,NEBRASKA,DOUGLAS
31057,NEBRASKA,DUNDY
31059,NEBRASKA,FILLMORE
31061,NEBRASKA,FRANKLIN
31063,NEBRASKA,FRONTIER
31065,NEBRASKA,FURNAS
31067,NEBRASKA,GAGE
31069,NEBRASKA,GARDEN
31071,NEBRASKA,GARFIELD
31073,NEBRASKA,GOSPER
31075,NEBRASKA,GRANT
31077,NEBRASKA,GREELEY
31079,NEBRASKA,HALL
31081,NEBRASKA,HAMILTON
31083,NEBRASKA,HARLAN
31085,NEBRASKA,HAYES
31087,NEBRASKA,HITCHCOCK
31089,NEBRASKA,HOLT
31091,NEBRASKA,HOOKER
31093,NEBRASKA,HOWARD
31095,NEBRASKA,JEFFERSON
31097,NEBRASKA,JOHNSON
31099,NEBRASKA,KEARNEY
31101,NEBRASKA,KEITH
31103,NEBRASKA,KEYA PAHA
31105,NEBRASKA,KIMBALL
31107,NEBRASKA,KNOX
31109,NEBRASKA,LANCASTER
31111,NEBRASKA,LINCOLN
31113,NEBRASKA,LOGAN
31115,NEBRASKA,LOUP
31117,NEBRASKA,MCPHERSON
31119,NEBRASKA,MADISON
31121,NEBRASKA,MERRICK
31123,NEBRASKA,MORRILL
31125,NEBRASKA,NANCE
31127,NEBRASKA,NEMAHA
31129,NEBRASKA,NUCKOLLS
31131,NEBRASKA,OTOE
31133,NEBRASKA,PAWNEE
31135,NEBRASKA,PERKINS
31137,NEBRASKA,PHELPS
31139,NEBRASKA,PIERCE
31141,NEBRASKA,PLATTE
31143,NEBRASKA,POLK
31145,NEBRASKA,RED WILLOW
31147,NEBRASKA,RICHARDSON
31149,NEBRASKA,ROCK
31151,NEBRASKA,SALINE
31153,NEBRASKA,SARPY
31155,NEBRASKA,SAUNDERS
31157,NEBRASKA,SCOTTS BLUFF
31159,NEBRASKA,SEWARD
31161,NEBRASKA,SHERIDAN
31163,NEBRASKA,SHERMAN
31165,NEBRASKA,SIOUX
31167,NEBRASKA,STANTON
31169,NEBRASKA,THAYER
31171,NEBRASKA,THOMAS
31173,NEBRASKA,THURSTON
31175,NEBRASKA,VALLEY
31177,NEBRASKA,WASHINGTON
31179,NEBRASKA,WAYNE
31181,NEBRASKA,WEBSTER
31183,NEBRASKA,WHEELER
31185,NEBRASKA,YORK
32001,NEVADA,CHURCHILL
32003,NEVADA,CLARK
32005,NEVADA,DOUGLAS
32007,NEVADA,ELKO
32009,NEVADA,ESMERALDA
32011,NEVADA,EUREKA
32013,NEVADA,HUMBOLDT
32015,NEVADA,LANDER
32017,NEVADA,LINCOLN
32019,NEVADA,LYON
32021,NEVADA,MINERAL
32023,NEVADA,NYE
32027,NEVADA,PERSHING
32029,NEVADA,STOREY
32031,NEVADA,WASHOE
32033,NEVADA,WHITE PINE
32510,NEVADA,CARSON CITY
33001,NEW HAMPSHIRE,BELKNAP
33003,NEW HAMPSHIRE,CARROLL
33005,NEW HAMPSHIRE,CHESHIRE
33007,NEW HAMPSHIRE,COOS
33009,NEW HAMPSHIRE,GRAFTON
33011,NEW HAMPSHIRE,HILLSBOROUGH
33013,NEW HAMPSHIRE,MERRIMACK
33015,NEW HAMPSHIRE,ROCKINGHAM
33017,NEW HAMPSHIRE,STRAFFORD
33019,NEW HAMPSHIRE,SULLIVAN
34001,NEW JERSEY,ATLANTIC
34003,NEW JERSEY,BERGEN
34005,NEW JERSEY,BURLINGTON
34007,NEW JERSEY,CAMDEN
34009,NEW JERSEY,CAPE MAY
34011,NEW JERSEY,CUMBERLAND
34013,NEW JERSEY,ESSEX
34015,NEW JERSEY,GLOUCESTER
34017,NEW JERSEY,HUDSON
34019,NEW JERSEY,HUNTERDON
34021,NEW JERSEY,MERCER
34023,NEW JERSEY,MIDDLESEX
34025,NEW JERSEY,MONMOUTH
34027,NEW JERSEY,MORRIS
34029,NEW JERSEY,OCEAN
34031,NEW JERSEY,PASSAIC
34033,NEW JERSEY,SALEM
34035,NEW JERSEY,SOMERSET
34037,NEW JERSEY,SUSSEX
34039,NEW JERSEY,UNION
34041,NEW JERSEY,WARREN
35001,NEW MEXICO,BERNALILLO
35003,NEW MEXICO,CATRON
35005,NEW MEXICO,CHAVES
35006,NEW MEXICO,CIBOLA
35007,NEW MEXICO,COLFAX
35009,NEW MEXICO,CURRY
35011,NEW MEXICO,DE BACA
35013,NEW MEXICO,DONA ANA
35015,NEW MEXICO,EDDY
35017,NEW MEXICO,GRANT
35019,NEW MEXICO,GUADALUPE
35021,NEW MEXICO,HARDING
35023,NEW MEXICO,HIDALGO
35025,NEW MEXICO,LEA
35027,NEW MEXICO,LINCOLN
35028,NEW MEXICO,LOS ALAMOS
35029,NEW MEXICO,LUNA
35031,NEW MEXICO,MCKINLEY
35033,NEW MEXICO,MORA
35035,NEW MEXICO,OTERO
35037,NEW MEXICO,QUAY
35039,NEW MEXICO,RIO ARRIBA
35041,NEW MEXICO,ROOSEVELT
35043,NEW MEXICO,SANDOVAL
35045,NEW MEXICO,SAN JUAN
35047,NEW MEXICO,SAN MIGUEL
35049,NEW MEXICO,SANTA FE
35051,NEW MEXICO,SIERRA
35053,NEW MEXICO,SOCORRO
35055,NEW MEXICO,TAOS
35057,NEW MEXICO,TORRANCE
35059,NEW MEXICO,UNION
35061,NEW MEXICO,VALENCIA
36001,NEW YORK,ALBANY
36003,NEW YORK,ALLEGANY
36005,NEW YORK,BRONX
36007,NEW YORK,BROOME
36009,NEW YORK,CATTARAUGUS
36011,NEW YORK,CAYUGA
36013,NEW YORK,CHAUTAUQUA
36015,NEW YORK,CHEMUNG
36017,NEW YORK,CHENANGO
36019,NEW YORK,CLINTON
36021,NEW YORK,COLUMBIA
36023,NEW YORK,CORTLAND
36025,NEW YORK,DELAWARE
36027,NEW YORK,DUTCHESS
36029,NEW YORK,ERIE
36031,NEW YORK,ESSEX
36033,NEW YORK,FRANKLIN
36035,NEW YORK,FULTON
36037,NEW YORK,GENESEE
36039,NEW YORK,GREENE
36041,NEW YORK,HAMILTON
36043,NEW YORK,HERKIMER
36045,NEW YORK,JEFFERSON
36047,NEW YORK,KINGS
36049,NEW YORK,LEWIS
36051,NEW YORK,LIVINGSTON
36053,NEW YORK,MADISON
36055,NEW YORK,MONROE
36057,NEW YORK,MONTGOMERY
36059,NEW YORK,NASSAU
36061,NEW YORK,NEW YORK
36063,NEW YORK,NIAGARA
36065,NEW YORK,ONEIDA
36067,NEW YORK,ONONDAGA
36069,NEW YORK,ONTARIO
36071,NEW YORK,ORANGE
36073,NEW YORK,ORLEANS
36075,NEW YORK,OSWEGO
36077,NEW YORK,OTSEGO
36079,NEW YORK,PUTNAM
36081,NEW YORK,QUEENS
36083,NEW YORK,RENSSELAER
36085,NEW YORK,RICHMOND
36087,NEW YORK,ROCKLAND
36089,NEW YORK,ST LAWRENCE
36091,NEW YORK,SARATOGA
36093,NEW YORK,SCHENECTADY
36095,NEW YORK,SCHOHARIE
36097,NEW YORK,SCHUYLER
36099,NEW YORK,SENECA
36101,NEW YORK,STEUBEN
36103,NEW YORK,SUFFOLK
36105,NEW YORK,SULLIVAN
36107,NEW YORK,TIOGA
36109,NEW YORK,TOMPKINS
36111,NEW YORK,ULSTER
36113,NEW YORK,WARREN
36115,NEW YORK,WASHINGTON
36117,NEW YORK,WAYNE
36119,NEW YORK,WESTCHESTER
36121,NEW YORK,WYOMING
36123,NEW YORK,YATES
37001,NORTH CAROLINA,ALAMANCE
37003,NORTH CAROLINA,ALEXANDER
37005,NORTH CAROLINA,ALLEGHANY
37007,NORTH CAROLINA,ANSON
37009,NORTH CAROLINA,ASHE
37011,NORTH CAROLINA,AVERY
37013,NORTH CAROLINA,BEAUFORT
37015,NORTH CAROLINA,BERTIE
37017,NORTH CAROLINA,BLADEN
37019,NORTH CAROLINA,BRUNSWICK
37021,NORTH CAROLINA,BUNCOMBE
37023,NORTH CAROLINA,BURKE
37025,NORTH CAROLINA,CABARRUS
37027,NORTH CAROLINA,CALDWELL
37029,NORTH CAROLINA,CAMDEN
37031,NORTH CAROLINA,CARTERET
37033,NORTH CAROLINA,CASWELL
37035,NORTH CAROLINA,CATAWBA
37037,NORTH CAROLINA,CHATHAM
37039,NORTH CAROLINA,CHEROKEE
37041,NORTH CAROLINA,CHOWAN
37043,NORTH CAROLINA,CLAY
37045,NORTH CAROLINA,CLEVELAND
37047,NORTH CAROLINA,COLUMBUS
37049,NORTH CAROLINA,CRAVEN
37051,NORTH CAROLINA,CUMBERLAND
37053,NORTH CAROLINA,CURRITUCK
37055,NORTH CAROLINA,DARE
37057,NORTH CAROLINA,DAVIDSON
37059,NORTH CAROLINA,DAVIE
37061,NORTH CAROLINA,DUPLIN
37063,NORTH CAROLINA,DURHAM
37065,NORTH CAROLINA,EDGECOMBE
37067,NORTH CAROLINA,FORSYTH
37069,NORTH CAROLINA,FRANKLIN
37071,NORTH CAROLINA,GASTON
37073,NORTH CAROLINA,GATES
37075,NORTH CAROLINA,GRAHAM
37077,NORTH CAROLINA,GRANVILLE
37079,NORTH CAROLINA,GREENE
37081,NORTH CAROLINA,GUILFORD
37083,NORTH CAROLINA,HALIFAX
37085,NORTH CAROLINA,HARNETT
37087,NORTH CAROLINA,HAYWOOD
37089,NORTH CAROLINA,HENDERSON
37091,NORTH CAROLINA,HERTFORD
37093,NORTH CAROLINA,HOKE
37095,NORTH CAROLINA,HYDE
37097,NORTH CAROLINA,IREDELL
37099,NORTH CAROLINA,JACKSON
37101,NORTH CAROLINA,JOHNSTON
37103,NORTH CAROLINA,JONES
37105,NORTH CAROLINA,LEE
37107,NORTH CAROLINA,LENOIR
37109,NORTH CAROLINA,LINCOLN
37111,NORTH CAROLINA,MCDOWELL
37113,NORTH CAROLINA,MACON
37115,NORTH CAROLINA,MADISON
37117,NORTH CAROLINA,MARTIN
37119,NORTH CAROLINA,MECKLENBURG
37121,NORTH CAROLINA,MITCHELL
37123,NORTH CAROLINA,MONTGOMERY
37125,NORTH CAROLINA,MOORE
37127,NORTH CAROLINA,NASH
37129,NORTH CAROLINA,NEW HANOVER
37131,NORTH CAROLINA,NORTHAMPTON
37133,NORTH CAROLINA,ONSLOW
37135,NORTH CAROLINA,ORANGE
37137,NORTH CAROLINA,PAMLICO
37139,NORTH CAROLINA,PASQUOTANK
37141,NORTH CAROLINA,PENDER
37143,NORTH CAROLINA,PERQUIMANS
37145,NORTH CAROLINA,PERSON
37147,NORTH CAROLINA,PITT
37149,NORTH CAROLINA,POLK
37151,NORTH CAROLINA,RANDOLPH
37153,NORTH CAROLINA,RICHMOND
37155,NORTH CAROLINA,ROBESON
37157,NORTH CAROLINA,ROCKINGHAM
37159,NORTH CAROLINA,ROWAN
37161,NORTH CAROLINA,RUTHERFORD
37163,NORTH CAROLINA,SAMPSON
37165,NORTH CAROLINA,SCOTLAND
37167,NORTH CAROLINA,STANLY
37169,NORTH CAROLINA,STOKES
37171,NORTH CAROLINA,SURRY
37173,NORTH CAROLINA,SWAIN
37175,NORTH CAROLINA,TRANSYLVANIA
37177,NORTH CAROLINA,TYRRELL
37179,NORTH CAROLINA,UNION
37181,NORTH CAROLINA,VANCE
37183,NORTH CAROLINA,WAKE
37185,NORTH CAROLINA,WARREN
37187,NORTH CAROLINA,WASHINGTON
37189,NORTH CAROLINA,WATAUGA
37191,NORTH CAROLINA,WAYNE
37193,NORTH CAROLINA,WILKES
37195,NORTH CAROLINA,WILSON
37197,NORTH CAROLINA,YADKIN
37199,NORTH CAROLINA,YANCEY
38001,NORTH DAKOTA,ADAMS
38003,NORTH DAKOTA,BARNES
38005,NORTH DAKOTA,BENSON
38007,NORTH DAKOTA,BILLINGS
38009,NORTH DAKOTA,BOTTINEAU
38011,NORTH DAKOTA,BOWMAN
38013,NORTH DAKOTA,BURKE
38015,NORTH DAKOTA,BURLEIGH
38017,NORTH DAKOTA,CASS
38019,NORTH DAKOTA,CAVALIER
38021,NORTH DAKOTA,DICKEY
38023,NORTH DAKOTA,DIVIDE
38025,NORTH DAKOTA,DUNN
38027,NORTH DAKOTA,EDDY
38029,NORTH DAKOTA,EMMONS
38031,NORTH DAKOTA,FOSTER
38033,NORTH DAKOTA,GOLDEN VALLEY
38035,NORTH DAKOTA,GRAND FORKS
38037,NORTH DAKOTA,GRANT
38039,NORTH DAKOTA,GRIGGS
38041,NORTH DAKOTA,HETTINGER
38043,NORTH DAKOTA,KIDDER
38045,NORTH DAKOTA,LAMOURE
38047,NORTH DAKOTA,LOGAN
38049,NORTH DAKOTA,MCHENRY
38051,NORTH DAKOTA,MCINTOSH
38053,NORTH DAKOTA,MCKENZIE
38055,NORTH DAKOTA,MCLEAN
38057,NORTH DAKOTA,MERCER
38059,NORTH DAKOTA,MORTON
38061,NORTH DAKOTA,MOUNTRAIL
38063,NORTH DAKOTA,NELSON
38065,NORTH DAKOTA,OLIVER
38067,NORTH DAKOTA,PEMBINA
38069,NORTH DAKOTA,PIERCE
38071,NORTH DAKOTA,RAMSEY
38073,NORTH DAKOTA,RANSOM
38075,NORTH DAKOTA,RENVILLE
38077,NORTH DAKOTA,RICHLAND
38079,NORTH DAKOTA,ROLETTE
38081,NORTH DAKOTA,SARGENT
38083,NORTH DAKOTA,SHERIDAN
38085,NORTH DAKOTA,SIOUX
38087,NORTH DAKOTA,SLOPE
38089,NORTH DAKOTA,STARK
38091,NORTH DAKOTA,STEELE
38093,NORTH DAKOTA,STUTSMAN
38095,NORTH DAKOTA,TOWNER
38097,NORTH DAKOTA,TRAILL
38099,NORTH DAKOTA,WALSH
38101,NORTH DAKOTA,WARD
38103,NORTH DAKOTA,WELLS
38105,NORTH DAKOTA,WILLIAMS
39001,OHIO,ADAMS
39003,OHIO,ALLEN
39005,OHIO,ASHLAND
39007,OHIO,ASHTABULA
39009,OHIO,ATHENS
39011,OHIO,AUGLAIZE
39013,OHIO,BELMONT
39015,OHIO,BROWN
39017,OHIO,BUTLER
39019,OHIO,CARROLL
39021,OHIO,CHAMPAIGN
39023,OHIO,CLARK
39025,OHIO,CLERMONT
39027,OHIO,CLINTON
39029,OHIO,COLUMBIANA
39031,OHIO,COSHOCTON
39033,OHIO,CRAWFORD
39035,OHIO,CUYAHOGA
39037,OHIO,DARKE
39039,OHIO,DEFIANCE
39041,OHIO,DELAWARE
39043,OHIO,ERIE
39045,OHIO,FAIRFIELD
39047,OHIO,FAYETTE
39049,OHIO,FRANKLIN
39051,OHIO,FULTON
39053,OHIO,GALLIA
39055,OHIO,GEAUGA
39057,OHIO,GREENE
39059,OHIO,GUERNSEY
39061,OHIO,HAMILTON
39063,OHIO,HANCOCK
39065,OHIO,HARDIN
39067,OHIO,HARRISON
39069,OHIO,HENRY
39071,OHIO,HIGHLAND
39073,OHIO,HOCKING
39075,OHIO,HOLMES
39077,OHIO,HURON
39079,OHIO,JACKSON
39081,OHIO,JEFFERSON
39083,OHIO,KNOX
39085,OHIO,LAKE
39087,OHIO,LAWRENCE
39089,OHIO,LICKING
39091,OHIO,LOGAN
39093,OHIO,LORAIN
39095,OHIO,LUCAS
39097,OHIO,MADISON
39099,OHIO,MAHONING
39101,OHIO,MARION
39103,OHIO,MEDINA
39105,OHIO,MEIGS
39107,OHIO,MERCER
39109,OHIO,MIAMI
39111,OHIO,MONROE
39113,OHIO,MONTGOMERY
39115,OHIO,MORGAN
39117,OHIO,MORROW
39119,OHIO,MUSKINGUM
39121,OHIO,NOBLE
39123,OHIO,OTTAWA
39125,OHIO,PAULDING
39127,OHIO,PERRY
39129,OHIO,PICKAWAY
39131,OHIO,PIKE
39133,OHIO,PORTAGE
39135,OHIO,PREBLE
39137,OHIO,PUTNAM
39139,OHIO,RICHLAND
39141,OHIO,ROSS
39143,OHIO,SANDUSKY
39145,OHIO,SCIOTO
39147,OHIO,SENECA
39149,OHIO,SHELBY
39151,OHIO,STARK
39153,OHIO,SUMMIT
39155,OHIO,TRUMBULL
39157,OHIO,TUSCARAWAS
39159,OHIO,UNION
39161,OHIO,VAN WERT
39163,OHIO,VINTON
39165,OHIO,WARREN
39167,OHIO,WASHINGTON
39169,OHIO,WAYNE
39171,OHIO,WILLIAMS
39173,OHIO,WOOD
39175,OHIO,WYANDOT
40001,OKLAHOMA,ADAIR
40003,OKLAHOMA,ALFALFA
40005,OKLAHOMA,ATOKA
40007,OKLAHOMA,BEAVER
40009,OKLAHOMA,BECKHAM
40011,OKLAHOMA,BLAINE
40013,OKLAHOMA,BRYAN
40015,OKLAHOMA,CADDO
40017,OKLAHOMA,CANADIAN
40019,OKLAHOMA,CARTER
40021,OKLAHOMA,CHEROKEE
40023,OKLAHOMA,CHOCTAW
40025,OKLAHOMA,CIMARRON
40027,OKLAHOMA,CLEVELAND
40029,OKLAHOMA,COAL
40031,OKLAHOMA,COMANCHE
40033,OKLAHOMA,COTTON
40035,OKLAHOMA,CRAIG
40037,OKLAHOMA,CREEK
40039,OKLAHOMA,CUSTER
40041,OKLAHOMA,DELAWARE
40043,OKLAHOMA,DEWEY
40045,OKLAHOMA,ELLIS
40047,OKLAHOMA,GARFIELD
40049,OKLAHOMA,GARVIN
40051,OKLAHOMA,GRADY
40053,OKLAHOMA,GRANT
40055,OKLAHOMA,GREER
40057,OKLAHOMA,HARMON
40059,OKLAHOMA,HARPER
40061,OKLAHOMA,HASKELL
40063,OKLAHOMA,HUGHES
40065,OKLAHOMA,JACKSON
40067,OKLAHOMA,JEFFERSON
40069,OKLAHOMA,JOHNSTON
40071,OKLAHOMA,KAY
40073,OKLAHOMA,KINGFISHER
40075,OKLAHOMA,KIOWA
40077,OKLAHOMA,LATIMER
40079,OKLAHOMA,LE FLORE
40081,OKLAHOMA,LINCOLN
40083,OKLAHOMA,LOGAN
40085,OKLAHOMA,LOVE
40087,OKLAHOMA,MCCLAIN
40089,OKLAHOMA,MCCURTAIN
40091,OKLAHOMA,MCINTOSH
40093,OKLAHOMA,MAJOR
40095,OKLAHOMA,MARSHALL
40097,OKLAHOMA,MAYES
40099,OKLAHOMA,MURRAY
40101,OKLAHOMA,MUSKOGEE
40103,OKLAHOMA,NOBLE
40105,OKLAHOMA,NOWATA
40107,OKLAHOMA,OKFUSKEE
40109,OKLAHOMA,OKLAHOMA
40111,OKLAHOMA,OKMULGEE
40113,OKLAHOMA,OSAGE
40115,OKLAHOMA,OTTAWA
40117,OKLAHOMA,PAWNEE
40119,OKLAHOMA,PAYNE
40121,OKLAHOMA,PITTSBURG
40123,OKLAHOMA,PONTOTOC
40125,OKLAHOMA,POTTAWATOMIE
40127,OKLAHOMA,PUSHMATAHA
40129,OKLAHOMA,ROGER MILLS
40131,OKLAHOMA,ROGERS
40133,OKLAHOMA,SEMINOLE
40135,OKLAHOMA,SEQUOYAH
40137,OKLAHOMA,STEPHENS
40139,OKLAHOMA,TEXAS
40141,OKLAHOMA,TILLMAN
40143,OKLAHOMA,TULSA
40145,OKLAHOMA,WAGONER
40147,OKLAHOMA,WASHINGTON
40149,OKLAHOMA,WASHITA
40151,OKLAHOMA,WOODS
40153,OKLAHOMA,WOODWARD
41001,OREGON,BAKER
41003,OREGON,BENTON
41005,OREGON,CLACKAMAS
41007,OREGON,CLATSOP
41009,OREGON,COLUMBIA
41011,OREGON,COOS
41013,OREGON,CROOK
41015,OREGON,CURRY
41017,OREGON,DESCHUTES
41019,OREGON,DOUGLAS
41021,OREGON,GILLIAM
41023,OREGON,GRANT
41025,OREGON,HARNEY
41027,OREGON,HOOD RIVER
41029,OREGON,JACKSON
41031,OREGON,JEFFERSON
41033,OREGON,JOSEPHINE
41035,OREGON,KLAMATH
41037,OREGON,LAKE
41039,OREGON,LANE
41041,OREGON,LINCOLN
41043,OREGON,LINN
41045,OREGON,MALHEUR
41047,OREGON,MARION
41049,OREGON,MORROW
41051,OREGON,MULTNOMAH
41053,OREGON,POLK
41055,OREGON,SHERMAN
41057,OREGON,TILLAMOOK
41059,OREGON,UMATILLA
41061,OREGON,UNION
41063,OREGON,WALLOWA
41065,OREGON,WASCO
41067,OREGON,WASHINGTON
41069,OREGON,WHEELER
41071,OREGON,YAMHILL
42001,PENNSYLVANIA,ADAMS
42003,PENNSYLVANIA,ALLEGHENY
42005,PENNSYLVANIA,ARMSTRONG
42007,PENNSYLVANIA,BEAVER
42009,PENNSYLVANIA,BEDFORD
42011,PENNSYLVANIA,BERKS
42013,PENNSYLVANIA,BLAIR
42015,PENNSYLVANIA,BRADFORD
42017,PENNSYLVANIA,BUCKS
42019,PENNSYLVANIA,BUTLER
42021,PENNSYLVANIA,CAMBRIA
42023,PENNSYLVANIA,CAMERON
42025,PENNSYLVANIA,CARBON
42027,PENNSYLVANIA,CENTRE
42029,PENNSYLVANIA,CHESTER
42031,PENNSYLVANIA,CLARION
42033,PENNSYLVANIA,CLEARFIELD
42035,PENNSYLVANIA,CLINTON
42037,PENNSYLVANIA,COLUMBIA
42039,PENNSYLVANIA,CRAWFORD
42041,PENNSYLVANIA,CUMBERLAND
42043,PENNSYLVANIA,DAUPHIN
42045,PENNSYLVANIA,DELAWARE
42047,PENNSYLVANIA,ELK
42049,PENNSYLVANIA,ERIE
42051,PENNSYLVANIA,FAYETTE
42053,PENNSYLVANIA,FOREST
42055,PENNSYLVANIA,FRANKLIN
42057,PENNSYLVANIA,FULTON
42059,PENNSYLVANIA,GREENE
42061,PENNSYLVANIA,HUNTINGDON
42063,PENNSYLVANIA,INDIANA
42065,PENNSYLVANIA,JEFFERSON
42067,PENNSYLVANIA,JUNIATA
42069,PENNSYLVANIA,LACKAWANNA
42071,PENNSYLVANIA,LANCASTER
42073,PENNSYLVANIA,LAWRENCE
42075,PENNSYLVANIA,LEBANON
42077,PENNSYLVANIA,LEHIGH
42079,PENNSYLVANIA,LUZERNE
42081,PENNSYLVANIA,LYCOMING
42083,PENNSYLVANIA,MCKEAN
42085,PENNSYLVANIA,MERCER
42087,PENNSYLVANIA,MIFFLIN
42089,PENNSYLVANIA,MONROE
42091,PENNSYLVANIA,MONTGOMERY
42093,PENNSYLVANIA,MONTOUR
42095,PENNSYLVANIA,NORTHAMPTON
42097,PENNSYLVANIA,NORTHUMBERLAND
42099,PENNSYLVANIA,PERRY
42101,PENNSYLVANIA,PHILADELPHIA
42103,PENNSYLVANIA,PIKE
42105,PENNSYLVANIA,POTTER
42107,PENNSYLVANIA,SCHUYLKILL
42109,PENNSYLVANIA,SNYDER
42111,PENNSYLVANIA,SOMERSET
42113,PENNSYLVANIA,SULLIVAN
42115,PENNSYLVANIA,SUSQUEHANNA
42117,PENNSYLVANIA,TIOGA
42119,PENNSYLVANIA,UNION
42121,PENNSYLVANIA,VENANGO
42123,PENNSYLVANIA,WARREN
42125,PENNSYLVANIA,WASHINGTON
42127,PENNSYLVANIA,WAYNE
42129,PENNSYLVANIA,WESTMORELAND
42131,PENNSYLVANIA,WYOMING
42133,PENNSYLVANIA,YORK
44001,RHODE ISLAND,BRISTOL
44003,RHODE ISLAND,KENT
44005,RHODE ISLAND,NEWPORT
44007,RHODE ISLAND,PROVIDENCE
44009,RHODE ISLAND,WASHINGTON
45001,SOUTH CAROLINA,ABBEVILLE
45003,SOUTH CAROLINA,AIKEN
45005,SOUTH CAROLINA,ALLENDALE
45007,SOUTH CAROLINA,ANDERSON
45009,SOUTH CAROLINA,BAMBERG
45011,SOUTH CAROLINA,BARNWELL
45013,SOUTH CAROLINA,BEAUFORT
45015,SOUTH CAROLINA,BERKELEY
45017,SOUTH CAROLINA,CALHOUN
45019,SOUTH CAROLINA,CHARLESTON
45021,SOUTH CAROLINA,CHEROKEE
45023,SOUTH CAROLINA,CHESTER
45025,SOUTH CAROLINA,CHESTERFIELD
45027,SOUTH CAROLINA,CLARENDON
45029,SOUTH CAROLINA,COLLETON
45031,SOUTH CAROLINA,DARLINGTON
45033,SOUTH CAROLINA,DILLON
45035,SOUTH CAROLINA,DORCHESTER
45037,SOUTH CAROLINA,EDGEFIELD
45039,SOUTH CAROLINA,FAIRFIELD
45041,SOUTH CAROLINA,FLORENCE
45043,SOUTH CAROLINA,GEORGETOWN
45045,SOUTH CAROLINA,GREENVILLE
45047,SOUTH CAROLINA,GREENWOOD
45049,SOUTH CAROLINA,HAMPTON
45051,SOUTH CAROLINA,HORRY
45053,SOUTH CAROLINA,JASPER
45055,SOUTH CAROLINA,KERSHAW
45057,SOUTH CAROLINA,LANCASTER
45059,SOUTH CAROLINA,LAURENS
45061,SOUTH CAROLINA,LEE
45063,SOUTH CAROLINA,LEXINGTON
45065,SOUTH CAROLINA,MCCORMICK
45067,SOUTH CAROLINA,MARION
45069,SOUTH CAROLINA,MARLBORO
45071,SOUTH CAROLINA,NEWBERRY
45073,SOUTH CAROLINA,OCONEE
45075,SOUTH CAROLINA,ORANGEBURG
45077,SOUTH CAROLINA,PICKENS
45079,SOUTH CAROLINA,RICHLAND
45081,SOUTH CAROLINA,SALUDA
45083,SOUTH CAROLINA,SPARTANBURG
45085,SOUTH CAROLINA,SUMTER
45087,SOUTH CAROLINA,UNION
45089,SOUTH CAROLINA,WILLIAMSBURG
45091,SOUTH CAROLINA,YORK
46003,SOUTH DAKOTA,AURORA
46005,SOUTH DAKOTA,BEADLE
46007,SOUTH DAKOTA,BENNETT
46009,SOUTH DAKOTA,BON HOMME
46011,SOUTH DAKOTA,BROOKINGS
46013,SOUTH DAKOTA,BROWN
46015,SOUTH DAKOTA,BRULE
46017,SOUTH DAKOTA,BUFFALO
46019,SOUTH DAKOTA,BUTTE
46021,SOUTH DAKOTA,CAMPBELL
46023,SOUTH DAKOTA,CHARLES MIX
46025,SOUTH DAKOTA,CLARK
46027,SOUTH DAKOTA,CLAY
46029,SOUTH DAKOTA,CODINGTON
46031,SOUTH DAKOTA,CORSON
46033,SOUTH DAKOTA,CUSTER
46035,SOUTH DAKOTA,DAVISON
46037,SOUTH DAKOTA,DAY
46039,SOUTH DAKOTA,DEUEL
46041,SOUTH DAKOTA,DEWEY
46043,SOUTH DAKOTA,DOUGLAS
46045,SOUTH DAKOTA,EDMUNDS
46047,SOUTH DAKOTA,FALL RIVER
46049,SOUTH DAKOTA,FAULK
46051,SOUTH DAKOTA,GRANT
46053,SOUTH DAKOTA,GREGORY
46055,SOUTH DAKOTA,HAAKON
46057,SOUTH DAKOTA,HAMLIN
46059,SOUTH DAKOTA,HAND
46061,SOUTH DAKOTA,HANSON
46063,SOUTH DAKOTA,HARDING
46065,SOUTH DAKOTA,HUGHES
46067,SOUTH DAKOTA,HUTCHINSON
46069,SOUTH DAKOTA,HYDE
46071,SOUTH DAKOTA,JACKSON
46073,SOUTH DAKOTA,JERAULD
46075,SOUTH DAKOTA,JONES
46077,SOUTH DAKOTA,KINGSBURY
46079,SOUTH DAKOTA,LAKE
46081,SOUTH DAKOTA,LAWRENCE
46083,SOUTH DAKOTA,LINCOLN
46085,SOUTH DAKOTA,LYMAN
46087,SOUTH DAKOTA,MCCOOK
46089,SOUTH DAKOTA,MCPHERSON
